date,SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,GLD,USO
2014-01-16 05:00:00,184.42,88.38,116.34,67.01,39.99,66.78,105.04,100.72,119.79,269.2
2014-01-17 05:00:00,183.635,87.88,115.93,66.81,39.79,66.39,105.48,100.96,120.93,269.52
2014-01-21 05:00:00,184.18,88.55,116.62,67.13,39.73,66.99,105.56,100.85,119.7,271.92
2014-01-22 05:00:00,184.3,88.78,117.21,67.13,40.26,67.28,105.3,100.57,119.19,276.48
2014-01-23 05:00:00,182.79,88.48,116.42,66.68,39.27,67.12,106.79,101.25,121.79,277.76
2014-01-24 05:00:00,178.89,86.74,113.45,64.85,38.24,66.28,107.48,101.66,122.29,276.64
2014-01-27 05:00:00,178.01,85.9,111.79,64.55,38.09,65.77,106.73,101.35,120.96,273.84
2014-01-28 05:00:00,179.07,85.85,112.97,65.11,38.33,66.32,106.99,101.5,120.95,277.52
2014-01-29 05:00:00,177.35,84.93,111.34,64.38,37.78,65.96,107.87,101.98,122.47,277.84
2014-01-30 05:00:00,179.23,86.5,113.001,64.71,38.13,66.96,107.56,101.88,119.77,279.6
2014-01-31 05:00:00,178.18,86.27,112.16,63.61,38.19,67.32,108.28,102.28,120.09,278.4
2014-02-03 05:00:00,174.17,84.29,108.65,62.31,37.11,66.25,109.32,102.66,121.32,276.16
2014-02-04 05:00:00,175.385,84.91,109.47,63.03,37.86,67.05,108.16,102.35,120.99,277.92
2014-02-05 05:00:00,175.17,84.69,108.65,63.16,37.72,66.91,107.16,101.98,121.29,277.68
2014-02-06 05:00:00,177.48,85.77,109.51,64.28,38.51,67.4,106.7,101.79,121.24,279.2
2014-02-07 05:00:00,179.68,87.3,110.75,65.12,38.73,67.91,106.79,102.06,122.17,285.12
2014-02-10 05:00:00,180.01,87.8,111.04,64.9,38.3,68.55,107.09,102.11,122.92,285.04
2014-02-11 05:00:00,181.98,88.8,112.03,65.93,39.13,68.82,106.47,101.66,124.36,285.12
2014-02-12 05:00:00,182.07,88.97,112.47,66.04,39.14,68.86,105.92,101.42,124.43,286.4
2014-02-13 05:00:00,183.01,89.63,113.9,66.24,39.18,69.12,106.52,101.9,125.49,286.96
2014-02-14 05:00:00,184.02,89.81,114.06,66.49,39.66,69.39,106.58,101.83,127.15,287.28
2014-02-18 05:00:00,184.24,90.25,115.25,67.06,39.29,69.73,106.82,102.08,127.4,293.28
2014-02-19 05:00:00,183.02,89.63,114.07,66.61,39.02,69.69,106.37,101.88,126.27,295.2
2014-02-20 05:00:00,184.1,90.05,115.3,66.84,39.16,69.54,106.11,101.77,127.6,295.04
2014-02-21 05:00:00,183.89,89.93,115.66,66.97,39.43,69.71,106.67,101.9,127.58,293.52
2014-02-24 05:00:00,184.91,90.41,116.51,67.55,39.43,69.88,106.4,101.8,128.99,294.32
2014-02-25 05:00:00,184.84,90.31,116.63,67.39,38.98,70.11,107.35,102.15,129.21,292.72
2014-02-26 05:00:00,184.85,90.23,117.35,67.16,39.01,70.27,107.92,102.45,128.11,294.0
2014-02-27 05:00:00,185.82,90.44,117.99,67.39,39.75,70.08,108.51,102.57,128.2,293.52
2014-02-28 05:00:00,186.29,90.34,117.52,67.51,39.48,70.73,108.57,102.47,127.62,293.92
2014-03-03 05:00:00,184.98,89.67,116.89,66.08,38.78,70.77,109.03,102.81,130.29,300.16
2014-03-04 05:00:00,187.58,90.81,119.83,67.39,39.44,71.79,107.39,102.02,128.68,296.48
2014-03-05 05:00:00,187.75,91.06,119.76,67.33,39.47,71.7,107.62,102.13,128.89,289.92
2014-03-06 05:00:00,188.18,90.98,119.74,68.03,40.03,71.1,106.56,101.69,130.17,292.56
2014-03-07 05:00:00,188.26,90.53,119.7,67.66,39.52,70.33,105.89,101.25,129.09,294.24
2014-03-10 04:00:00,188.16,90.61,119.3,67.24,39.25,69.96,106.04,101.36,129.13,290.4
2014-03-11 04:00:00,187.23,90.22,118.06,66.75,38.81,70.4,106.32,101.46,129.86,286.48
2014-03-12 04:00:00,187.28,90.56,118.42,66.5,38.89,70.61,107.06,101.86,131.76,282.8
2014-03-13 04:00:00,185.18,89.28,117.05,65.26,38.19,70.28,108.5,102.46,132.21,282.72
2014-03-14 04:00:00,184.66,88.67,117.54,65.12,38.4,70.46,108.52,102.47,133.1,284.24
2014-03-17 04:00:00,186.33,89.45,118.06,65.94,38.87,70.61,107.71,102.06,131.64,281.2
2014-03-18 04:00:00,187.66,90.53,119.78,66.35,39.41,70.82,108.1,102.31,130.62,284.64
2014-03-19 04:00:00,186.66,90.04,119.0,65.54,38.57,69.48,107.26,101.36,128.09,285.68
2014-03-20 04:00:00,187.747,90.29,119.16,65.29,38.74,69.6,107.07,101.38,127.86,284.64
2014-03-21 04:00:00,186.2,89.0,118.61,65.16,38.98,70.24,108.23,101.57,128.47,286.72
2014-03-24 04:00:00,185.43,88.22,117.26,65.33,39.36,69.78,109.0,101.61,126.18,286.56
2014-03-25 04:00:00,186.31,88.51,116.93,66.04,39.81,69.96,108.59,101.55,126.41,286.16
2014-03-26 04:00:00,184.97,87.37,114.69,66.03,39.9,69.17,109.44,101.98,125.41,288.72
2014-03-27 04:00:00,184.58,86.879,114.4,66.36,40.42,69.61,109.99,102.08,124.59,292.0
2014-03-28 04:00:00,185.49,87.05,114.29,66.86,40.74,70.03,109.37,101.72,124.56,292.96
2014-03-31 04:00:00,187.01,87.67,116.34,67.2,41.01,70.62,109.1,101.73,123.61,292.72
2014-04-01 04:00:00,188.25,89.21,117.87,67.63,41.49,70.94,107.89,101.33,123.39,286.64
2014-04-02 04:00:00,188.88,89.44,118.4,67.76,41.57,71.0,107.27,100.89,124.32,286.4
2014-04-03 04:00:00,188.63,88.73,117.2,67.57,41.41,70.85,107.74,100.96,123.92,289.12
2014-04-04 04:00:00,186.4,86.37,114.49,67.36,41.3,71.09,108.46,101.58,125.57,291.44
2014-04-07 04:00:00,184.34,85.55,112.82,67.04,41.475,71.32,109.11,101.82,124.91,290.24
2014-04-08 04:00:00,185.1,86.34,113.61,67.0,41.96,71.76,109.37,101.96,126.09,295.2
2014-04-09 04:00:00,187.09,87.82,115.25,67.86,42.28,71.58,108.83,101.93,126.32,297.76
2014-04-10 04:00:00,183.155,85.1,111.959,66.66,41.83,70.9,109.84,102.36,127.01,297.6
2014-04-11 04:00:00,181.51,84.11,110.41,66.26,41.83,70.47,110.73,102.57,126.93,297.44
2014-04-14 04:00:00,182.9401,84.77,110.72,66.64,41.741,70.89,110.44,102.41,127.85,299.04
2014-04-15 04:00:00,184.2,85.0501,111.15,66.36,41.11,71.73,111.13,102.53,125.49,299.12
2014-04-16 04:00:00,186.125,86.18,112.36,67.18,41.63,72.19,111.27,102.37,125.54,299.84
2014-04-17 04:00:00,186.39,86.2,112.92,67.53,42.01,71.77,110.05,101.79,124.75,301.28
2014-04-21 04:00:00,187.04,86.84,113.45,67.62,41.75,72.18,109.96,101.77,124.24,301.12
2014-04-22 04:00:00,187.89,87.53,114.62,67.9,41.64,72.34,110.33,101.73,123.78,296.0
2014-04-23 04:00:00,187.45,86.76,113.9,67.74,41.34,72.05,110.96,101.99,123.76,295.28
2014-04-24 04:00:00,187.83,87.59,113.61,67.73,41.38,72.35,111.17,101.96,124.56,296.4
2014-04-25 04:00:00,186.29,86.19,111.61,67.4,40.82,72.07,111.33,102.1,125.43,292.8
2014-04-28 04:00:00,186.875,86.47,110.96,67.61,41.02,72.63,110.79,101.95,124.88,293.68
2014-04-29 04:00:00,187.75,87.16,111.24,68.05,41.41,72.68,110.64,102.04,124.86,293.76
2014-04-30 04:00:00,188.31,87.39,111.98,68.32,41.33,72.94,111.1,102.31,124.22,290.56
2014-05-01 04:00:00,188.325,87.65,111.94,68.51,41.38,73.25,112.02,102.41,123.8,289.28
2014-05-02 04:00:00,188.06,87.49,112.03,68.4,41.61,73.23,112.71,102.56,125.06,290.32
2014-05-05 04:00:00,188.42,87.95,111.89,68.35,41.38,73.38,112.03,102.5,126.22,289.12
2014-05-06 04:00:00,186.78,86.81,110.07,68.23,41.57,73.12,112.48,102.62,125.98,289.52
2014-05-07 04:00:00,187.88,86.56,110.139,68.31,41.79,74.0,112.08,102.7,124.17,292.8
2014-05-08 04:00:00,187.675,86.48,109.03,68.32,41.69,74.17,111.6,102.81,124.17,291.92
2014-05-09 04:00:00,187.96,86.8,110.03,68.22,41.62,74.22,111.24,102.732,124.1,291.2
2014-05-12 04:00:00,189.785,88.23,112.53,68.67,42.32,74.45,110.79,102.46,124.94,292.72
2014-05-13 04:00:00,189.96,88.29,111.43,68.77,42.48,73.97,111.75,102.86,124.6,296.32
2014-05-14 04:00:00,189.06,87.83,109.62,68.64,42.78,74.0,112.96,103.33,125.81,297.44
2014-05-15 04:00:00,187.4,87.135,108.88,68.34,42.38,73.96,113.86,103.7,124.77,296.32
2014-05-16 04:00:00,188.05,87.71,109.57,68.49,42.94,74.64,113.54,103.48,124.5,297.84
2014-05-19 04:00:00,188.74,88.32,110.75,68.35,42.94,74.34,112.7,103.35,124.58,299.04
2014-05-20 04:00:00,187.55,88.0,109.06,67.92,42.59,74.11,112.95,103.65,124.69,300.16
2014-05-21 04:00:00,189.13,88.84,109.62,68.45,42.92,73.624,112.26,103.49,124.39,303.84
2014-05-22 04:00:00,189.59,89.23,110.76,68.54,43.22,73.49,112.1,103.38,124.67,304.08
2014-05-23 04:00:00,190.35,89.88,111.97,68.72,43.14,74.14,112.7,103.59,124.51,305.44
2014-05-27 04:00:00,191.52,91.001,113.58,69.21,42.77,74.67,113.36,103.62,121.85,305.12
2014-05-28 04:00:00,191.38,90.72,112.99,68.98,43.02,74.2,114.76,104.19,121.2,301.44
2014-05-29 04:00:00,192.37,91.3,113.37,69.4,43.14,74.35,114.15,104.06,120.94,303.28
2014-05-30 04:00:00,192.68,91.31,112.86,69.41,42.55,74.69,114.1,103.98,120.43,301.44
2014-06-02 04:00:00,192.895,91.22,112.25,69.55,42.68,74.92,112.96,103.33,119.7,300.24
2014-06-03 04:00:00,192.8,91.18,111.98,69.38,42.92,74.88,111.57,102.81,120.01,301.12
2014-06-04 04:00:00,193.19,91.52,112.42,69.36,42.68,75.03,111.54,102.73,119.76,300.08
2014-06-05 04:00:00,194.45,92.29,114.78,69.84,43.13,76.41,111.59,102.88,120.66,300.4
2014-06-06 04:00:00,195.375,92.82,115.88,70.22,43.56,76.09,111.59,102.8,120.61,300.88
2014-06-09 04:00:00,195.58,92.75,116.9,70.15,43.72,75.17,111.43,102.65,120.65,305.44
2014-06-10 04:00:00,195.6,92.91,116.67,70.0,43.95,74.61,111.02,102.47,121.39,306.24
2014-06-11 04:00:00,194.92,92.89,116.1,69.65,43.8,74.41,111.22,102.61,121.41,306.0
2014-06-12 04:00:00,193.54,92.05,115.39,69.67,43.59,74.22,112.21,103.01,122.64,312.64
2014-06-13 04:00:00,194.13,92.32,115.59,69.72,43.61,74.41,112.15,102.81,122.96,312.96
2014-06-16 04:00:00,194.29,92.4,116.15,69.74,43.41,74.03,112.43,102.81,122.42,313.36
2014-06-17 04:00:00,194.83,92.45,116.97,69.69,43.42,74.22,111.54,102.38,122.28,311.92
2014-06-18 04:00:00,196.255,92.97,117.76,70.29,43.9,74.74,112.4,102.92,122.67,312.08
2014-06-19 04:00:00,196.48,92.91,117.86,70.67,43.65,75.36,110.96,102.66,126.94,313.04
2014-06-20 04:00:00,195.94,92.77,118.25,70.55,43.56,75.62,111.8,102.78,126.5,314.56
2014-06-23 04:00:00,195.88,92.79,118.02,70.36,43.47,75.31,111.45,102.71,126.85,313.28
2014-06-24 04:00:00,194.7,92.7,116.76,69.92,43.45,74.67,112.58,103.13,126.98,312.72
2014-06-25 04:00:00,195.58,93.29,117.75,68.22,43.2,74.52,112.87,103.23,126.99,314.32
2014-06-26 04:00:00,195.44,93.34,117.55,68.27,43.25,74.45,113.41,103.5,126.73,311.76
2014-06-27 04:00:00,195.82,93.75,118.34,68.31,43.35,75.02,113.24,103.5,126.66,311.84
2014-06-30 04:00:00,195.72,93.91,118.81,68.37,43.23,74.84,113.52,103.58,128.04,311.04
2014-07-01 04:00:00,197.03,94.94,120.02,68.97,43.64,75.24,112.28,103.05,127.7,310.88
2014-07-02 04:00:00,197.23,95.1,119.1,69.08,43.9,75.06,111.08,102.63,127.7,307.2
2014-07-03 04:00:00,198.2,95.7,119.82,69.22,44.16,74.63,110.68,102.42,127.16,306.0
2014-07-07 04:00:00,197.51,95.41,117.77,68.68,44.13,74.85,111.49,102.67,127.02,305.36
2014-07-08 04:00:00,196.24,94.26,116.34,67.96,43.9325,75.07,112.74,103.14,127.07,305.44
2014-07-09 04:00:00,197.12,94.96,116.49,68.18,44.18,75.19,112.83,103.16,127.84,301.52
2014-07-10 04:00:00,196.34,94.66,115.25,67.43,43.94,75.53,112.86,103.38,128.54,303.2
2014-07-11 04:00:00,196.61,95.27,115.1,67.47,43.89,75.54,113.58,103.55,128.78,297.28
2014-07-14 04:00:00,197.6,95.84,115.69,67.97,44.23,75.91,113.09,103.32,125.72,298.56
2014-07-15 04:00:00,197.23,95.51,114.55,67.8,44.2,75.96,112.86,103.23,124.53,295.04
2014-07-16 04:00:00,197.96,95.89,114.24,68.22,44.31,76.2,113.46,103.38,124.97,298.48
2014-07-17 04:00:00,195.71,94.619,112.48,67.3499,43.48,75.81,114.89,103.98,127.0899,302.64
2014-07-18 04:00:00,197.7099,96.12,114.23,67.88,44.16,76.56,114.52,103.77,126.13,301.76
2014-07-21 04:00:00,197.34,96.0,113.77,67.63,44.31,76.28,115.09,103.8,126.34,304.8
2014-07-22 04:00:00,198.2,96.61,114.73,67.93,44.72,76.52,115.33,103.93,125.74,303.6
2014-07-23 04:00:00,198.64,97.227,114.865,68.07,44.76,76.66,115.18,103.92,125.62,305.28
2014-07-24 04:00:00,198.65,97.12,114.64,68.23,44.96,76.56,114.32,103.5,124.35,302.56
2014-07-25 04:00:00,197.72,96.74,113.6,67.95,44.78,76.03,115.67,103.9,125.791,302.16
2014-07-28 04:00:00,197.8,96.77,113.03,67.96,45.09,76.56,115.51,103.78,125.58,301.12
2014-07-29 04:00:00,196.95,96.6,113.34,67.82,44.82,76.19,115.93,103.92,125.2,299.12
2014-07-30 04:00:00,196.98,96.98,113.79,67.72,44.6,76.03,114.32,103.19,124.83,295.36
2014-07-31 04:00:00,193.09,95.02,111.1899,66.59,43.82,74.9,113.98,103.16,123.39,290.52
2014-08-01 04:00:00,192.5,94.67,110.68,66.13,44.06,74.72,114.56,103.57,124.38,289.52
2014-08-04 04:00:00,193.89,95.32,111.66,66.44,44.47,75.24,114.26,103.63,123.99,291.84
2014-08-05 04:00:00,192.01,94.59,111.38,65.59,43.79,74.47,114.63,103.68,123.87,289.28
2014-08-06 04:00:00,192.07,94.52,111.731,65.43,43.485,74.44,114.7,103.77,125.67,287.6
2014-08-07 04:00:00,191.03,94.22,111.19,64.9,43.32,74.48,115.77,104.24,126.18,289.28
2014-08-08 04:00:00,193.24,94.9,112.27,65.28,43.71,74.92,115.52,104.15,126.19,288.96
2014-08-11 04:00:00,193.795,95.46,113.34,65.53,44.27,75.39,115.51,104.1,125.96,289.76
2014-08-12 04:00:00,193.53,95.42,112.56,65.48,44.32,75.27,114.76,103.95,125.99,287.92
2014-08-13 04:00:00,194.84,96.43,113.44,65.85,44.56,76.36,115.51,104.29,126.2,288.16
2014-08-14 04:00:00,195.76,96.93,113.61,66.2,44.63,76.31,116.44,104.5,126.31,280.88
2014-08-15 04:00:00,195.72,97.4,113.39,66.13,44.51,76.23,117.71,104.92,125.483,283.52
2014-08-18 04:00:00,197.36,98.15,115.04,66.56,44.94,76.98,116.54,104.59,124.96,280.48
2014-08-19 04:00:00,198.39,98.7,115.44,66.72,45.15,77.14,116.18,104.48,124.68,277.68
2014-08-20 04:00:00,198.92,98.7,114.95,66.51,45.06,77.49,115.99,104.17,124.22,278.88
2014-08-21 04:00:00,199.5,98.9,115.2,66.79,44.87,77.37,116.64,104.39,122.88,280.72
2014-08-22 04:00:00,199.19,99.05,115.21,66.47,44.75,76.75,117.29,104.4,123.19,279.68
2014-08-25 04:00:00,200.2,99.4,115.75,66.9,45.08,76.58,117.73,104.48,122.74,278.96
2014-08-26 04:00:00,200.33,99.5,116.8,66.91,45.35,76.73,117.35,104.46,123.35,280.32
2014-08-27 04:00:00,200.25,99.52,116.51,67.04,45.58,76.78,118.35,104.75,123.3199,280.24
2014-08-28 04:00:00,200.14,99.41,115.91,66.74,45.13,76.77,118.97,104.89,124.0,282.56
2014-08-29 04:00:00,200.71,99.78,116.56,66.71,45.06,77.18,119.05,104.9,123.86,286.08
2014-09-02 04:00:00,200.61,100.07,117.2,66.84,44.99,77.19,116.73,104.05,121.65,278.32
2014-09-03 04:00:00,200.5,99.48,116.46,67.31,45.58,77.39,117.38,104.2,122.15,284.4
2014-09-04 04:00:00,200.2101,99.39,116.01,66.99,45.46,77.1,115.95,103.83,121.48,282.4
2014-09-05 04:00:00,201.11,99.89,116.38,67.0,45.85,77.92,115.73,103.86,122.06,279.2
2014-09-08 04:00:00,200.59,100.08,116.56,66.29,45.31,77.84,115.78,103.75,120.73,277.6
2014-09-09 04:00:00,199.32,99.25,115.18,66.1,44.75,77.36,115.69,103.51,120.87,276.96
2014-09-10 04:00:00,200.07,100.07,115.86,66.48,44.56,76.14,114.96,103.25,120.26,274.08
2014-09-11 04:00:00,200.3,99.99,116.61,66.11,44.26,76.2,114.58,103.12,119.472,277.52
2014-09-12 04:00:00,199.13,99.48,115.37,66.02,43.79,73.86,113.38,102.73,118.38,275.04
2014-09-15 04:00:00,198.981,98.52,114.11,65.88,43.57,73.5,113.55,102.92,118.64,276.48
2014-09-16 04:00:00,200.48,99.38,114.43,66.16,44.14,74.22,113.09,102.89,118.83,282.0
2014-09-17 04:00:00,200.75,99.53,114.73,65.69,43.73,74.2,112.8,102.63,117.54,280.08
2014-09-18 04:00:00,201.82,100.28,115.43,66.2,43.79,73.55,113.16,102.56,117.78,276.96
2014-09-19 04:00:00,200.7,99.98,113.97,65.97,43.46,73.64,114.6,102.95,117.09,276.56
2014-09-22 04:00:00,199.15,99.05,112.37,65.68,42.8,73.06,114.74,103.17,116.85,273.52
2014-09-23 04:00:00,198.01,98.78,111.32,65.13,42.56,72.53,115.45,103.39,117.6,275.52
2014-09-24 04:00:00,199.56,99.84,112.02,65.46,43.17,71.67,114.81,103.1,117.05,280.0
2014-09-25 04:00:00,196.34,97.74,110.13,64.5,42.23,71.35,116.17,103.6,117.39,278.64
2014-09-26 04:00:00,197.9,98.78,111.12,64.77,42.42,72.31,116.0,103.38,117.06,281.28
2014-09-29 04:00:00,197.54,98.65,111.03,64.17,41.56,72.21,116.93,103.71,117.03,284.16
2014-09-30 04:00:00,197.02,98.79,109.35,64.12,41.56,71.85,116.27,103.62,116.21,275.28
2014-10-01 04:00:00,194.35,97.21,107.8,63.36,40.71,71.91,118.23,104.3,116.77,273.2
2014-10-02 04:00:00,194.38,97.21,108.83,62.68,40.93,71.79,117.2,103.99,116.74,274.96
2014-10-03 04:00:00,196.52,98.17,109.65,62.68,41.28,72.24,117.7,103.96,114.61,270.16
2014-10-06 04:00:00,196.29,97.96,108.71,63.08,41.82,72.43,117.77,104.13,116.03,272.32
2014-10-07 04:00:00,193.26,96.57,106.92,62.01,41.45,71.86,119.36,104.74,116.36,267.52
2014-10-08 04:00:00,196.64,98.45,108.97,62.99,42.07,73.42,119.39,105.11,117.4701,264.0
2014-10-09 04:00:00,192.74,96.86,106.03,61.3,41.41,73.42,118.87,104.93,117.64,256.88
2014-10-10 04:00:00,190.54,94.44,104.74,60.38,40.51,73.49,120.05,105.34,117.59,257.44
2014-10-13 04:00:00,187.4099,92.96,104.32,60.3,40.92,73.56,120.78,105.89,118.52,255.92
2014-10-14 04:00:00,187.7,92.97,105.54,60.45,41.16,74.75,121.57,106.1,118.59,246.8
2014-10-15 04:00:00,186.43,92.37,106.6,60.09,40.64,74.46,122.53,106.7,118.99,245.36
2014-10-16 04:00:00,186.27,91.79,107.8,59.53,40.27,74.58,121.75,106.41,119.22,248.8
2014-10-17 04:00:00,188.47,93.0,107.48,60.64,40.72,74.67,121.07,106.1,118.99,250.0
2014-10-20 04:00:00,190.3,94.39,108.74,61.02,40.84,75.81,121.51,106.25,119.8,249.12
2014-10-21 04:00:00,194.07,96.87,110.53,61.75,41.0099,76.5,120.54,105.96,120.02,250.4
2014-10-22 04:00:00,192.69,96.37,108.95,61.3,40.74,76.52,120.67,105.93,119.34,244.4
2014-10-23 04:00:00,194.93,97.82,110.88,61.89,40.73,77.11,119.6,105.49,118.52,248.48
2014-10-24 04:00:00,196.43,98.62,111.07,62.23,41.02,77.05,119.72,105.58,118.35,247.04
2014-10-27 04:00:00,196.16,98.69,111.01,61.88,40.7,77.62,119.94,105.69,118.06,245.12
2014-10-28 04:00:00,198.41,100.18,114.17,62.82,41.52,77.96,119.19,105.43,118.1,246.56
2014-10-29 04:00:00,198.11,99.81,113.9,62.34,41.58,77.52,119.46,105.08,116.41,249.84
2014-10-30 04:00:00,199.38,100.02,114.87,62.79,41.97,78.01,119.56,105.19,115.19,246.08
2014-10-31 04:00:00,201.66,101.4,116.56,63.95,42.15,78.99,119.25,105.02,112.66,245.04
2014-11-03 05:00:00,201.77,101.7,116.36,63.4,41.8,79.68,118.96,104.8,112.15,238.08
2014-11-04 05:00:00,201.07,101.36,115.82,63.04,41.84,79.81,119.33,104.79,112.22,234.4
2014-11-05 05:00:00,202.34,101.37,116.03,63.16,41.47,79.64,119.16,104.82,109.79,239.6
2014-11-06 05:00:00,203.15,101.69,116.53,62.82,40.96,79.03,118.39,104.5,109.88,236.8
2014-11-07 05:00:00,203.34,101.6,116.69,62.85,41.22,78.93,119.75,105.16,112.95,238.08
2014-11-10 05:00:00,203.98,101.96,117.29,63.13,41.33,79.58,118.65,104.74,110.46,234.72
2014-11-11 05:00:00,204.175,102.28,117.37,63.51,41.29,79.27,118.73,104.75,112.04,235.36
2014-11-12 05:00:00,203.96,102.46,117.9,62.97,41.21,78.67,118.63,104.71,111.5,233.12
2014-11-13 05:00:00,204.19,102.9,116.9,63.27,41.1,79.1,118.91,104.88,111.67,226.32
2014-11-14 05:00:00,204.24,103.22,116.69,63.36,41.44,78.45,119.49,105.1,114.47,230.64
2014-11-17 05:00:00,204.37,102.91,115.72,63.11,41.0,78.8,119.19,104.98,114.05,229.432
2014-11-18 05:00:00,205.55,103.68,116.39,63.8,41.22,79.14,119.52,105.1,115.05,225.6
2014-11-19 05:00:00,205.22,103.21,115.15,63.61,41.2,78.43,118.76,104.82,113.68,226.0
2014-11-20 05:00:00,205.58,103.67,116.44,63.23,41.13,78.69,119.38,105.01,114.86,229.84
2014-11-21 05:00:00,206.68,103.87,116.58,63.78,42.44,79.18,120.1,105.22,115.39,232.8
2014-11-24 05:00:00,207.26,104.68,117.97,64.15,42.09,79.46,120.2,105.34,115.11,229.92
2014-11-25 05:00:00,207.11,104.84,118.06,64.26,41.82,79.6,121.2,105.6,115.38,224.24
2014-11-26 05:00:00,207.64,105.52,118.45,64.51,42.349,80.37,121.53,105.78,115.16,223.2
2014-11-28 05:00:00,207.2,106.01,116.69,63.99,41.5,80.57,122.49,106.19,112.11,204.64
2014-12-01 05:00:00,205.76,104.81,114.87,63.93,40.79,80.37,121.5,105.75,116.58,210.52
2014-12-02 05:00:00,207.085,105.23,116.25,64.11,40.78,80.87,120.32,105.28,115.14,204.64
2014-12-03 05:00:00,207.89,105.42,117.37,64.03,40.89,80.79,120.79,105.32,116.33,204.64
2014-12-04 05:00:00,207.66,105.37,116.81,63.82,40.96,81.0,121.8,105.69,115.88,202.72
2014-12-05 05:00:00,208.0,105.38,117.69,63.96,40.88,80.59,121.09,105.1,114.43,199.68
2014-12-08 05:00:00,206.61,104.63,116.22,63.4,40.28,81.1,122.57,105.45,115.78,191.28
2014-12-09 05:00:00,206.47,104.96,118.17,63.06,39.9,81.47,123.2,105.84,118.19,193.6
2014-12-10 05:00:00,203.1601,103.31,115.66,62.26,39.31,81.39,124.1,106.32,117.96,186.24
2014-12-11 05:00:00,204.19,103.8,116.12,62.18,38.98,81.54,124.61,106.135,117.69,181.44
2014-12-12 05:00:00,200.89,102.67,114.71,60.98,38.34,80.83,126.3,107.01,117.41,175.44
2014-12-15 05:00:00,199.51,101.61,113.55,59.97,37.79,79.78,126.04,106.62,114.39,168.48
2014-12-16 05:00:00,197.91,99.98,113.39,60.4,37.73,79.67,127.6,107.155,114.95,170.4
2014-12-17 05:00:00,201.79,101.8,116.89,60.53,38.05,81.5,126.4499,106.42,114.27,170.72
2014-12-18 05:00:00,206.78,104.25,118.63,61.61,38.57,82.07,124.2,105.82,115.15,165.92
2014-12-19 05:00:00,206.52,104.32,118.9,61.7,38.84,82.03,125.87,106.21,114.77,175.68
2014-12-22 05:00:00,207.47,104.58,119.71,62.0,39.38,82.28,126.04,106.21,112.55,167.36
2014-12-23 05:00:00,207.75,104.21,119.86,61.8,39.02,82.05,123.54,105.33,112.74,172.48
2014-12-24 05:00:00,207.77,104.3,119.76,62.08,39.11,81.71,123.95,105.25,112.77,168.4
2014-12-26 05:00:00,208.44,105.04,120.54,62.24,39.42,82.0,124.41,105.39,114.83,166.24
2014-12-29 05:00:00,208.72,105.02,121.05,61.79,39.18,82.45,125.34,105.75,113.67,162.4
2014-12-30 05:00:00,207.6,104.32,120.34,61.22,39.26,82.39,125.68,105.87,115.2,162.344
2014-12-31 05:00:00,205.54,103.25,119.62,60.84,39.29,81.0,125.92,105.99,113.58,162.88
2015-01-02 05:00:00,205.43,102.94,118.93,60.58,38.77,82.22,127.32,106.53,114.08,159.12
2015-01-05 05:00:00,201.72,101.43,117.34,59.15,38.08,82.67,129.32,107.18,115.8,150.32
2015-01-06 05:00:00,199.82,100.07,115.31,58.48,37.92,83.49,131.65,107.9,117.12,144.4
2015-01-07 05:00:00,202.31,101.36,116.73,59.13,38.74,84.77,131.39,107.88,116.43,146.952
2015-01-08 05:00:00,205.9,103.3,118.71,59.93,39.4,85.09,129.65,107.44,115.94,148.4
2015-01-09 05:00:00,204.25,102.62,117.57,59.64,39.27,85.13,131.07,107.97,117.26,146.24
2015-01-12 05:00:00,202.65,101.55,117.18,59.5,38.95,85.78,131.82,108.35,118.56,139.28
2015-01-13 05:00:00,202.08,101.52,117.27,59.8,39.29,85.65,131.82,108.45,118.16,140.96
2015-01-14 05:00:00,200.86,100.96,116.8,59.63,39.07,86.39,132.82,108.95,117.97,146.16
2015-01-15 05:00:00,199.0199,99.65,114.83,60.01,39.16,86.59,134.91,109.88,120.94,139.6
2015-01-16 05:00:00,201.63,100.82,116.7,60.79,39.49,87.34,133.19,109.07,122.52,146.64
2015-01-20 05:00:00,202.055,101.62,116.21,61.0,39.43,86.65,134.96,109.32,124.2,139.84
2015-01-21 05:00:00,203.08,102.14,115.84,61.48,40.3,86.59,133.4,108.8,124.23,142.16
2015-01-22 05:00:00,206.1,104.03,118.2,61.71,41.07,88.13,132.92,108.53,125.23,139.28
2015-01-23 05:00:00,204.97,104.26,118.12,61.36,40.76,87.88,134.77,109.24,124.23,136.0
2015-01-26 05:00:00,205.45,104.14,119.26,62.2,40.78,88.62,134.36,108.99,122.99,134.96
2015-01-27 05:00:00,202.74,101.44,118.69,62.29,40.56,88.65,134.57,109.14,124.4,137.68
2015-01-28 05:00:00,200.14,100.92,116.69,61.36,40.12,88.06,136.77,109.98,123.42,132.48
2015-01-29 05:00:00,201.9902,101.89,118.3,62.2,40.12,88.37,135.87,109.59,120.76,133.44
2015-01-30 05:00:00,199.45,101.1,115.7,61.22,39.02,86.55,138.28,110.55,123.45,142.56
2015-02-02 05:00:00,201.92,101.98,116.76,61.96,39.72,86.32,137.48,110.23,122.42,148.96
